date,SGDM,CWB,TRHC,DALT,LBTYA,ESGE,KMB,AUST,MO,RING,PLCE,DBAW,TTP,VLU,EYLD,EEA,ESGI,CNRG,BSCU,CFBK,FTHI,UWM,CGEN,MLN,TMTS,EBIZ,STIP,KWEB,EDIV,ZGNX,UJPY,UFPI,USRI,REED,VCLT,OPBK,ETHI,BABA,SEAC,IDV,MIDU,GXC,UPC,KEMQ,JSML,PZD,ARCB,HAP,ZIONP,LHAA,MCHI,CHI,FTIVW,MIDD
2021-04-26 10:10:00,29.7792,86.694,44.48,,25.46,44.335,,0,,,,,,,,,,,0,,,,,,,,105.49,77.0345,,,,,,,,,0,0,0,0,0,0,3.55,,70.355,,73.278,,,0,,,0,
2021-04-26 10:05:00,29.7914,86.6711,44.0701,,25.38,44.33,,0,,,,,21.05,,40.44,11.2805,,,0,,,,,,,,105.4751,77.02,,,,,,,,,0,0,0,0,0,0,3.57,33.64,,,73.4278,,,0,,,0,
2021-04-26 10:00:00,29.7922,86.6141,44.3,,25.235,44.33,,0,,,,,,,40.33,11.2782,,,0,,,,,,,35.07,105.4701,76.96,,,,,,,,,0,0,0,0,0,0,3.5746,33.63,,,73.5077,,,0,,,0,
2021-04-26 09:50:00,29.7468,86.5841,,10.386,25.13,44.33,,0,,,,,20.7578,,,11.2782,,,0,,,,,,,35.13,105.4651,76.855,30.5,,,,,,,,0,0,0,0,0,0,,,70.3878,,73.6876,,,0,,,0,
2021-04-26 09:45:00,29.77,86.7139,43.8,,25.1,44.35,,0,,,,,,,40.255,11.5075,,,0,,,,,,,,105.4701,76.92,,,,,,,,,0,0,0,0,0,0,3.5899,,,,74.0083,,,0,,,0,
2021-04-26 09:35:00,29.77,86.784,43.735,,25.195,44.34,,0,,,,,20.62,,40.2,11.3679,,,0,,,,,,,35.1,105.4601,76.785,30.5,,,,,,,,0,0,0,0,0,0,3.5227,33.6,70.44,,73.3279,46.29,,0,,,0,
2021-04-23 16:00:00,29.84,86.1743,43.44,10.346,25.08,44.4,,0,,,,,,,,11.5075,,,0,,,,,,9.95,35.03,105.5199,77.78,30.4699,,,,,,,,0,0,0,0,0,0,3.5,33.82,,,72.4688,46.02,,0,,,0,
2021-04-23 15:55:00,29.97,86.2992,43.35,,25.12,44.42,,0,,,,,20.6,,,,,,0,,,,,,9.95,35.1051,105.5149,77.77,,,,,,,,,0,0,0,0,0,0,3.5,33.9,,,72.5787,46.035,,0,,,0,
2021-04-23 15:50:00,29.975,86.2493,43.46,,25.185,44.42,,0,,,,,,143.56,,,,,0,,,,,,,35.05,105.5149,77.78,,,,,,,,,0,0,0,0,0,0,3.49,,,,72.6935,,,0,,,0,
2021-04-23 15:35:00,29.97,86.2942,43.69,,25.24,44.45,,0,,,,,,143.828,,,,,0,,,,,,9.95,,105.4982,77.94,30.48,,,,,,,,0,0,0,0,0,0,3.5,,,,72.8134,,,0,,,0,
2021-04-23 15:30:00,29.9717,86.2842,43.78,,25.18,44.44,,0,,,,,,143.71,40.25,11.3253,,,0,,,,,,,,105.5,77.95,30.44,,,,,,,,0,0,0,0,0,0,,,,,72.7685,,,0,,,0,
2021-04-23 15:20:00,29.98,86.3042,43.79,,25.155,44.4273,,0,,,,,,143.61,,,,,0,,,,,,,35.03,105.5,77.94,30.44,,,,,,,,0,0,0,0,0,0,3.5028,,,,72.8284,,,0,,,0,
2021-04-23 15:05:00,29.9799,86.1743,43.75,10.346,25.113,44.4,,0,,,,,,143.56,,,,,0,,,,,,,,105.505,77.85,,,,,,,,,0,0,0,0,0,0,3.51,33.885,,,72.5737,,,0,,,0,
2021-04-23 15:00:00,29.975,86.2043,43.71,,25.16,44.41,,0,,,,,,143.57,,,,,0,,,,,,,,105.5099,77.89,,,,,,,,,0,0,0,0,0,0,,,,,72.5187,,,0,,,0,
2021-04-23 14:55:00,29.97,86.1883,43.69,,25.15,44.43,,0,,,,,20.69,,,,,,0,,,,,,9.95,34.98,105.5,77.825,30.45,,,,,,,,0,0,0,0,0,0,3.49,,70.06,,72.6486,,,0,,,0,
2021-04-23 14:50:00,29.97,86.1257,43.68,,25.04,44.39,,0,,,,,,,,,,,0,,,,,,,,105.5,77.77,30.4403,,,,,,,,0,0,0,0,0,0,,33.8877,,,72.5787,45.9657,,0,,,0,
2021-04-23 14:45:00,29.97,86.1043,43.79,,25.05,44.39,,0,,,,,20.55,,,,,,0,,,,,,,,105.485,77.77,,,,,,,,,0,0,0,0,0,0,3.5099,,70.0239,,72.5637,45.94,,0,,,0,
2021-04-23 14:40:00,29.96,86.1243,43.88,,25.075,44.385,,0,,,,,20.55,,39.77,,,,0,,,,,,,34.96,105.485,77.78,,,,,,,,,0,0,0,0,0,0,3.4901,,,,72.5637,,,0,,,0,
2021-04-23 14:30:00,29.9469,86.1243,,10.336,25.1,44.4,,0,,,,,,,,,,,0,,,,,,,,105.489,77.82,30.4279,,,,,,,,0,0,0,0,0,0,3.4886,,,,72.5087,,,0,,,0,
2021-04-23 14:25:00,29.96,86.0744,43.8689,,25.12,44.38,,0,,,,,,,39.848,,,,0,,,,,,,34.9125,105.49,77.74,,,,,,,,,0,0,0,0,0,0,3.475,,70.035,,72.5787,45.95,,0,,,0,
2021-04-23 14:15:00,29.95,86.1183,44.0,,25.13,44.38,,0,,,,,,,,,,,0,,,,,,,,105.49,77.7711,,,,,,,,,0,0,0,0,0,0,3.4773,,,,72.635,,,0,,,0,
2021-04-23 14:05:00,29.945,86.1943,43.8357,10.336,25.145,44.38,,0,,,,,,,,,,,0,,,,,,,,105.4915,77.815,,,,,,,,,0,0,0,0,0,0,3.48,,,,72.5387,,,0,,,0,
2021-04-23 13:50:00,29.98,86.1343,43.62,10.346,25.17,44.3521,,0,,,,,,,,,,,0,,,,,,,,105.485,77.77,,,,,,,,,0,0,0,0,0,0,3.47,,69.92,,72.6086,,,0,,,0,
2021-04-23 13:35:00,29.911,86.0844,,10.351,25.205,44.365,,0,,,,,,,,,,,0,,,,,,,,105.487,77.7,,,,,,,,,0,0,0,0,0,0,3.46,,,,72.741,,,0,,,0,
2021-04-23 13:30:00,29.93,86.1083,,,25.21,44.365,,0,,,,,,,,,,,0,,,,,,,,105.4924,77.73,,,,,,,,,0,0,0,0,0,0,3.4601,,,,72.7685,,,0,,,0,
2021-04-23 13:10:00,29.992,86.1143,43.32,,25.215,44.385,,0,,,,,,,,,,,0,,,,,,,34.93,105.495,77.73,,,,,,,,,0,0,0,0,0,0,,,,,72.6586,45.9268,,0,,,0,
2021-04-23 13:05:00,29.986,86.1343,,,25.21,44.36,,0,,,,,,,,,,,0,,,,,,,,105.499,77.68,,,,,,,,,0,0,0,0,0,0,3.5001,,,,72.4976,,,0,,,0,
2021-04-23 12:55:00,29.93,86.1631,43.655,10.3622,25.255,44.36,,0,,,,,,,,11.2283,,,0,,,,,,,,105.4751,77.61,,,,,,,,,0,0,0,0,0,0,,,69.834,,,,,0,,,0,
2021-04-23 12:50:00,29.9,86.0993,43.65,,25.27,44.35,,0,,,,,,,,11.2084,,,0,,,,,,,,105.4801,77.56,30.45,,,,,,,,0,0,0,0,0,0,3.5039,,69.828,,72.4987,,,0,,,0,
2021-04-23 12:40:00,29.86,85.9984,43.55,,25.24,44.309,,0,,,,,,143.3,,,,,0,,,,,,,,105.4751,77.52,30.4472,,,,,,,,0,0,0,0,0,0,3.5001,,69.83,,72.6517,,,0,,,0,
2021-04-23 12:30:00,29.8408,85.8745,43.335,,25.27,44.295,,0,,,,,,,,,,,0,,,,,,9.93,,105.4718,77.4384,,,,,,,,,0,0,0,0,0,0,,33.7562,69.7801,,72.3289,45.82,,0,,,0,
2021-04-23 12:25:00,29.95,86.073,43.255,,25.295,44.31,,0,,,,,,,,,,,0,,,,,,,,105.4751,77.52,30.4005,,,,,,,,0,0,0,0,0,0,3.5,,69.92,,72.3589,,,0,,,0,
2021-04-23 12:20:00,29.96,86.0444,43.15,,25.3,44.28,,0,,,,,,,,,,,0,,,,,,,,105.4751,77.5,,,,,,,,,0,0,0,0,0,0,3.5086,,,,72.5287,45.9199,,0,,,0,
2021-04-23 12:05:00,29.9797,86.0244,43.06,,25.31,44.33,,0,,,,,,,,,,,0,,,,,,,,105.4785,77.52,30.425,,,,,,,,0,0,0,0,0,0,3.5292,,,,72.1989,,,0,,,0,
2021-04-23 11:50:00,29.9563,86.1093,43.18,,25.33,44.38,,0,,,,,,143.21,,,,,0,,,,,,,34.85,105.4801,77.57,,,,,,,,,0,0,0,0,0,0,,,,,72.229,,,0,,,0,
2021-04-23 11:15:00,29.9599,85.6846,43.1,,25.1,44.27,,0,,,,,,,,,,,0,,,,,,,,105.4739,77.08,30.38,,,,,,,,0,0,0,0,0,0,3.53,,,,72.0192,,,0,,,0,
2021-04-23 11:00:00,29.8612,85.7905,42.89,,25.09,44.26,,0,,,,,,143.11,39.71,,,,0,,,,,,,,105.47,77.045,30.4499,,,,,,,,0,0,0,0,0,0,3.53,33.69,,,71.7944,,,0,,,0,
2021-04-23 10:50:00,29.8449,85.8845,42.725,,25.085,44.29,,0,,,,,,,,,,,0,,,,,,,34.73,105.4601,77.28,30.39,,,,,,,,0,0,0,0,0,0,3.5595,,,,71.7994,,,0,,,0,
2021-04-23 10:40:00,29.9169,86.0044,42.8156,,25.07,44.32,,0,,,,,,,,11.2682,,,0,,,,,,,34.83,105.4651,77.645,,,,,,,,,0,0,0,0,0,0,,,,,71.8094,,,0,,,0,
2021-04-23 10:35:00,29.97,86.0444,43.15,,25.11,44.37,,0,,,,,,,,,,,0,,,,,,,34.83,105.4682,77.785,,,,,,,,,0,0,0,0,0,0,3.5754,,,,71.5397,45.79,,0,,,0,
2021-04-23 10:30:00,30.0,86.0144,43.105,,25.065,44.29,,0,,,,,,,,,,,0,,,,,,,34.75,105.4701,77.65,,,,,,,,,0,0,0,0,0,0,3.5743,,,,71.772,45.79,,0,,,0,
2021-04-23 10:25:00,30.04,86.0044,43.14,,25.04,44.275,,0,,,,,20.35,,39.4,,,,0,,,,,,,34.72,105.4751,77.6,,,,,,,,,0,0,0,0,0,0,3.6,,69.51,,71.4898,,,0,,,0,
2021-04-23 10:20:00,30.13,85.9944,,,25.011,44.22,,0,,,,,,,,,,,0,,,,,,,,105.4751,77.465,30.375,,,,,,,,0,0,0,0,0,0,3.62,,,,71.5597,,,0,,,0,
2021-04-23 10:15:00,30.1795,85.9744,43.24,,25.035,44.28,,0,,,,,20.35,,,,,,0,,,,,,,,105.485,77.61,,,,,,,,,0,0,0,0,0,0,3.6199,,,,,,,0,,,0,
2021-04-23 10:10:00,30.16,85.9444,43.24,,24.9931,44.27,,0,,,,,20.34,,,,,,0,,,,,,,34.7401,105.4769,77.47,,,,,,,,,0,0,0,0,0,0,3.57,,,,,45.7801,,0,,,0,
2021-04-23 09:55:00,30.3525,85.7945,43.16,10.306,25.09,44.267,,0,,,,,,,,,,,0,,,,,,,,105.4701,77.43,,,,,,,,,0,0,0,0,0,0,3.613,33.78,,,71.4698,45.75,,0,,,0,
2021-04-23 09:50:00,30.4,85.8235,43.16,,25.082,44.29,,0,,,,,20.53,,,,,,0,,,,,,,34.67,105.485,77.535,,,,,,,,,0,0,0,0,0,0,3.59,33.84,,,70.9503,,,0,,,0,
2021-04-23 09:45:00,30.375,85.6846,43.24,,25.06,44.31,,0,,,,,,,39.3772,,,,0,,,,,,,,105.485,77.72,30.3871,,,,,,,,0,0,0,0,0,0,3.57,,,,,45.76,,0,,,0,
2021-04-23 09:35:00,30.34,85.6046,43.95,10.326,25.125,44.26,,0,,,,,20.55,,,,,,0,,,,,,,34.63,105.5,77.555,30.41,,,,,,,,0,0,0,0,0,0,3.53,33.6,69.34,,70.2809,,,0,,,0,
2021-04-22 16:00:00,30.13,84.9549,43.65,,25.24,43.77,,0,,,,,20.5206,141.97,,,,,0,,,,,,9.97,34.43,105.4801,75.89,30.31,,,,,,,,0,0,0,0,0,0,3.55,33.2,,,70.221,,,0,,,0,
2021-04-22 15:55:00,30.12,85.0299,43.84,,25.265,43.77,,0,,,,,,,,,,,0,,,,,,9.93,34.4851,105.4751,75.84,30.31,,,,,,,,0,0,0,0,0,0,3.57,,,,70.6905,,,0,,,0,
2021-04-22 15:50:00,30.159,85.0249,43.9,,25.345,43.77,,0,,,,,,142.12,,,,,0,,,,,,,,105.4751,75.87,30.3499,,,,,,,,0,0,0,0,0,0,3.56,33.219,,,70.7255,,,0,,,0,
2021-04-22 15:45:00,30.08,85.0649,43.99,,25.42,43.7899,,0,,,,,,142.14,,,,,0,,,,,,,,105.4751,75.945,,,,,,,,,0,0,0,0,0,0,3.575,,69.03,,70.8504,,,0,,,0,
2021-04-22 15:40:00,30.055,85.1149,43.97,,25.35,43.81,,0,,,,,,,,,,,0,,,,,,,,105.4751,76.03,,,,,,,,,0,0,0,0,0,0,3.58,,,,70.6805,,,0,,,0,
2021-04-22 15:35:00,30.01,85.1998,44.01,,25.29,43.8121,,0,,,,,,,,,,,0,,,,,,9.94,,105.4751,76.14,,,,,,,,,0,0,0,0,0,0,3.57,,,,70.7704,,,0,,,0,
2021-04-22 15:30:00,30.005,85.0749,43.92,,25.2,43.769,,0,,,,,,141.8999,39.29,,,,0,,,,,,,34.4107,105.4701,75.99,,,,,,,,,0,0,0,0,0,0,,,,,70.5616,45.4259,,0,,,0,
2021-04-22 15:15:00,30.05,85.2148,44.01,,25.2,43.78,,0,,,,,,,,,,,0,,,,,,,,105.4651,76.09,,,,,,,,,0,0,0,0,0,0,3.59,,,,70.6306,,,0,,,0,
2021-04-22 15:10:00,30.04,85.1898,43.99,10.266,25.18,43.75,,0,,,,,20.48,,39.32,,,,0,,,,,,,34.4801,105.4651,75.98,,,,,,,,,0,0,0,0,0,0,3.55,33.25,68.94,,70.6855,,,0,,,0,
2021-04-22 15:05:00,30.12,85.3847,44.05,,25.215,43.815,,0,,,,,,,,,,,0,,,,,,,,105.4651,76.195,,,,,,,,,0,0,0,0,0,0,3.4799,,,,71.0002,,,0,,,0,
2021-04-22 15:00:00,30.11,85.3747,44.05,,25.2,43.81,,0,,,,,,,39.3,,,,0,,,,,,,34.53,105.4614,76.065,,,,,,,,,0,0,0,0,0,0,3.47,33.26,69.11,,,,,0,,,0,
2021-04-22 14:55:00,30.105,85.2348,43.91,,25.21,43.79,,0,,,,,,,,,,,0,,,,,,9.93,,105.4651,75.99,,,,,,,,,0,0,0,0,0,0,3.47,33.25,,,70.5656,,,0,,,0,
2021-04-22 14:50:00,30.17,85.2448,43.97,,25.23,43.8,,0,,,,,,,,,,,0,,,,,,,,105.4601,75.955,30.34,,,,,,,,0,0,0,0,0,0,3.479,,,,70.4008,,,0,,,0,
2021-04-22 14:40:00,30.13,85.3713,44.06,,25.2755,43.78,,0,,,,,,,,,,,0,,,,,,,34.52,105.4521,75.995,30.3,,,,,,,,0,0,0,0,0,0,,,,,70.5507,,,0,,,0,
2021-04-22 14:35:00,30.08,85.3148,44.05,,25.2472,43.7699,,0,,,,,,,,,,,0,,,,,,9.93,34.54,105.4392,75.96,,,,,,,,,0,0,0,0,0,0,3.48,,69.0259,,70.4308,,,0,,,0,
2021-04-22 14:30:00,30.0054,85.3248,44.05,10.256,25.24,43.7799,,0,,,,,,,,,,,0,,,,,,,34.46,105.4318,76.07,30.26,,,,,,,,0,0,0,0,0,0,3.475,,68.94,,70.3409,,,0,,,0,
2021-04-22 14:10:00,29.95,85.0949,44.05,,25.24,43.69,,0,,,,,,,,,,,0,,,,,,9.94,34.399,105.4452,75.7,,,,,,,,,0,0,0,0,0,0,3.4799,,68.52,,70.226,,,0,,,0,
2021-04-22 14:05:00,30.02,84.925,43.99,,25.19,43.65,,0,,,,,,,,,,,0,,,,,,,,105.4492,75.508,,,,,,,,,0,0,0,0,0,0,3.4666,,68.59,,70.0312,,,0,,,0,
2021-04-22 14:00:00,30.2,85.0249,44.06,,25.25,43.74,,0,,,,,,,,,,,0,,,,,,,,105.4452,75.6741,30.2305,,,,,,,,0,0,0,0,0,0,3.47,,68.78,,70.3159,,,0,,,0,
2021-04-22 13:55:00,30.2,85.1049,44.135,,25.23,43.74,,0,,,,,,,,,,,0,,,,,,,,105.4502,75.63,30.2601,,,,,,,,0,0,0,0,0,0,3.5,,68.78,,70.4208,,,0,,,0,
2021-04-22 13:50:00,30.1801,85.1948,44.46,,25.29,43.74,,0,,,,,,,,,,,0,,,,,,9.93,34.47,105.4452,75.76,,,,,,,,,0,0,0,0,0,0,,33.19,68.985,,70.5407,,,0,,,0,
2021-04-22 13:45:00,30.18,85.2648,44.13,,25.24,43.77,,0,,,,,,,,,,,0,,,,,,,,105.4601,75.82,,,,,,,,,0,0,0,0,0,0,3.553,,,,70.9003,,,0,,,0,
2021-04-22 13:40:00,30.22,85.5646,44.23,,25.295,43.87,,0,,,,,,142.8,,,,,0,,,,,,,,105.4302,76.15,,,,,,,,,0,0,0,0,0,0,3.536,,,,71.1451,,,0,,,0,
2021-04-22 13:35:00,30.2,85.6746,44.22,,25.33,43.9,,0,,,,,,,,,,,0,,,,,,,34.6723,105.4521,76.31,,,,,,,,,0,0,0,0,0,0,,,,,70.9003,,,0,,,0,
2021-04-22 13:30:00,30.24,85.7998,43.92,,25.34,43.88,,0,,,,,,,,,,,0,,,,,,,34.7282,105.46,76.34,,,,,,,,,0,0,0,0,0,0,,,,,71.2282,,,0,,,0,
2021-04-22 13:25:00,30.19,85.5246,43.69,,25.35,43.82,,0,,,,,,,39.2,11.1088,,,0,,,,,,,34.6501,105.48,76.085,,,,,,,,,0,0,0,0,0,0,,33.22,,,70.9553,45.51,,0,,,0,
2021-04-22 13:10:00,30.23,85.8667,43.86,10.326,25.34,43.88,,0,,,,,,142.76,,,,,0,,,,,,,34.91,105.4452,76.36,,,,,,,,,0,0,0,0,0,0,3.54,33.39,,,71.2799,,,0,,,0,
2021-04-22 13:05:00,30.1614,86.0644,44.09,,25.5,43.99,,0,,,,,20.639,,,,,,0,,,,,,9.93,,105.4701,76.62,,,,,,,,,0,0,0,0,0,0,,,,,71.5697,,,0,,,0,
2021-04-22 12:55:00,30.1648,86.0694,44.08,,25.51,43.99,,0,,,,,,,,,,,0,,,,,,9.93,34.9247,105.4717,76.655,30.385,,,,,,,,0,0,0,0,0,0,,,,,71.2699,,,0,,,0,
2021-04-22 12:40:00,30.225,86.0794,44.17,,25.505,44.01,,0,,,,,,,,,,,0,,,,,,,,105.4701,76.63,,,,,,,,,0,0,0,0,0,0,,33.46,69.615,,70.9103,,,0,,,0,
2021-04-22 12:35:00,30.24,86.1143,44.085,,25.5,44.02,,0,,,,,,,39.1801,,,,0,,,,,,,,105.4701,76.72,,,,,,,,,0,0,0,0,0,0,,,,,70.9702,,,0,,,0,
2021-04-22 12:30:00,30.23,86.0544,44.05,,25.5,44.015,,0,,,,,,,,,,,0,,,,,,,,105.4782,76.73,,,,,,,,,0,0,0,0,0,0,3.5678,,,,70.8404,,,0,,,0,
2021-04-22 12:25:00,30.23,85.9502,44.06,,25.54,44.005,,0,,,,,,,,,,,0,,,,,,,,105.4701,76.59,,,,,,,,,0,0,0,0,0,0,3.57,,,,70.8803,45.86,,0,,,0,
2021-04-22 12:20:00,30.185,85.9144,44.0782,,25.52,43.95,,0,,,,,,,,,,,0,,,,,,9.93,,105.4701,76.5,,,,,,,,,0,0,0,0,0,0,3.5862,,,,70.9952,,,0,,,0,
2021-04-22 12:15:00,30.135,85.8795,44.0,,25.499,43.925,,0,,,,,,,,11.1236,,,0,,,,,,,,105.4601,76.468,,,,,,,,,0,0,0,0,0,0,3.57,,,,70.8603,,,0,,,0,
2021-04-22 11:55:00,30.28,85.9744,44.06,,25.505,44.0019,,0,,,,,,,,,,,0,,,,,,,,105.4651,76.68,30.375,,,,,,,,0,0,0,0,0,0,3.55,,,,70.8404,,,0,,,0,
2021-04-22 11:45:00,30.24,85.9244,44.13,,25.54,43.98,,0,,,,,,,,11.1585,,,0,,,,,,,34.9,105.4591,76.51,30.4171,,,,,,,,0,0,0,0,0,0,,,,,70.9303,45.765,,0,,,0,
2021-04-22 11:25:00,30.25,85.8295,,,25.64,43.94,,0,,,,,,,,,,,0,,,,,,,,105.4686,76.16,,,,,,,,,0,0,0,0,0,0,3.54,,,,70.5107,,,0,,,0,
2021-04-22 11:20:00,30.3,85.7745,43.95,,25.69,43.94,,0,,,,,,,,,,,0,,,,,,,,105.4651,76.1,30.369,,,,,,,,0,0,0,0,0,0,3.55,,,,70.5107,,,0,,,0,
2021-04-22 11:10:00,30.335,85.8845,43.95,10.321,25.76,43.9796,,0,,,,,,,,11.1585,,,0,,,,,,9.96,34.82,105.4726,76.17,,,,,,,,,0,0,0,0,0,0,3.53,33.39,,,70.4757,,,0,,,0,
2021-04-22 11:05:00,30.35,85.8445,44.0,,25.71,43.94,,0,,,,,,,,,,,0,,,,,,,,105.4751,76.09,30.37,,,,,,,,0,0,0,0,0,0,3.52,,,,70.4807,,,0,,,0,
2021-04-22 10:55:00,30.3784,85.8395,44.055,,25.67,43.98,,0,,,,,,,,,,,0,,,,,,,,105.4651,76.13,,,,,,,,,0,0,0,0,0,0,,,,,70.4957,,,0,,,0,
2021-04-22 10:50:00,30.36,85.8395,44.11,,25.65,43.97,,0,,,,,,142.83,,11.1585,,,0,,,,,,,,105.472,76.0699,,,,,,,,,0,0,0,0,0,0,3.5227,,,,70.4308,,,0,,,0,
2021-04-22 10:35:00,30.325,85.7927,44.0,,25.57,44.05,,0,,,,,,,,,,,0,,,,,,9.93,,105.4854,76.2,30.39,,,,,,,,0,0,0,0,0,0,3.51,,,,70.4108,,,0,,,0,
2021-04-22 10:25:00,30.295,85.5546,44.05,,25.48,43.91,,0,,,,,,,,11.1485,,,0,,,,,,,34.66,105.495,75.7899,30.32,,,,,,,,0,0,0,0,0,0,3.5032,,,,70.3608,,,0,,,0,
2021-04-22 10:15:00,30.35,85.4548,44.015,,25.528,43.91,,0,,,,,20.39,,,,,,0,,,,,,,,105.49,75.47,,,,,,,,,0,0,0,0,0,0,,,,,70.5507,,,0,,,0,
2021-04-22 10:05:00,30.38,85.4247,43.86,,25.53,43.86,,0,,,,,,,,,,,0,,,,,,,,105.499,75.5,,,,,,,,,0,0,0,0,0,0,3.57,33.22,68.7644,,,,,0,,,0,
2021-04-22 10:00:00,30.409,85.4547,43.58,,25.57,43.87,,0,,,,,20.8688,,,,,,0,,,,,,,34.61,105.4856,75.285,,,,,,,,,0,0,0,0,0,0,3.57,,,,70.4707,,,0,,,0,
2021-04-22 09:50:00,30.28,85.2548,43.52,,25.62,43.83,,0,,,,,20.3585,,,,,,0,,,,,,9.92,34.597,105.485,75.08,30.34,,,,,,,,0,0,0,0,0,0,3.5716,33.23,,,70.0611,,,0,,,0,
2021-04-22 09:45:00,30.365,85.3497,43.44,,25.69,43.89,,0,,,,,,,39.16,,,,0,,,,,,9.92,,105.485,75.25,30.375,,,,,,,,0,0,0,0,0,0,3.6,,,,,,,0,,,0,
2021-04-22 09:35:00,30.25,85.4247,43.84,,25.94,43.9,,0,,,,,20.01,142.95,39.17,11.1485,,,0,,,,,,,34.7,105.4751,75.3,30.33,,,,,,,,0,0,0,0,0,0,3.56,33.22,69.29,,69.7215,45.95,,0,,,0,
